新聞live,#genre#
这座王家大院屹立百年见证晋商的辉煌山西这座古老宅院的震撼之美4K China,https://www.youtube.com/watch?v=ohyJR4Mi5KM
世界最大的苗寨西江千户苗寨。走进现实版的千与千寻中国最美苗族的自然风光4K china,https://www.youtube.com/watch?v=lXY6NAAHLlU
福建霞浦深山秘境中的畲族风情三百年历史的半月里畬族古村庄。4K  China,https://www.youtube.com/watch?v=8U0Zw4mRrGc
湘西神秘的芙蓉古镇悬于瀑布之上的千年古镇三面环水瀑布穿行其中。4K China,https://www.youtube.com/watch?v=agOC5-5-izQ
福建桂峰古村南方的婺源晒秋屋后房前凉木架各家各户晒金秋4K  Guifeng Ancient Village Fujian China,https://www.youtube.com/watch?v=D1maM9txEy0
漫步福建最美海岛之一中国版的圣托里尼东山岛南门湾电影左耳取景点 4K  China,https://www.youtube.com/watch?v=5_4IBQY3h2c
隐藏在福建山间被柿子簇拥的绝美古村落屏南四坪村柿子红了美如画卷 China 4K,https://www.youtube.com/watch?v=Fm3gk0ooFMk
世界上最神奇的巨石阳元石形似男生的二弟阴元石形似女生的妹妹太像了让人叹为观止 4K China,https://www.youtube.com/watch?v=DflGQ0WJY28
东方内陆的水镇奇迹为何能与威尼斯媲美漫步中国四大古镇之一镇远古镇4K China,https://www.youtube.com/watch?v=4LD7nAGra88
世界梯田之冠天下一绝这里的美犹如一副画广西龙脊梯田 4K China,https://www.youtube.com/watch?v=b3criQhOHbI
阳朔山水美得让你无法想象难怪它被称甲天下广西桂林 Landscape of Yangshuo Guangxi China 4K,https://www.youtube.com/watch?v=sQ-aY9p9aK4
这是中国的导弹发射井还是中国奇特的建筑南靖土楼和云水谣  4K China,https://www.youtube.com/watch?v=CJMN36BlWfI
藏在贵州大山深处的山寨中国最大的侗寨肇兴侗寨 4K 2025,https://www.youtube.com/watch?v=Zh4HgcrilX4
福建长乐游神烟花盛放鞭炮震耳满街都是赶热闹的人太震撼了4K China 2025,https://www.youtube.com/watch?v=D-DRz-yDYRo
湖南这个边城一脚跨三省究竟藏着什么神秘魅力为何让沈从文情有独钟漫步湘西茶侗古镇与里耶古镇。4K  China 2025,https://www.youtube.com/watch?v=SgU6hPBON_g
999级天梯一步一景。中国最神奇的地方湖南张家界天门山4K,https://www.youtube.com/watch?v=FLVBzXrsIFs
我踏入了现实版阿凡达世界。很多人不知道的湘西秘境张家界武陵源悬浮山和黄龙地下龙宫 4K  China,https://www.youtube.com/watch?v=XpGn_fB9jWk
一生必去一次的张家界奇幻山水美到窒息漫步天门山、武陵源、72 奇楼、黄龙洞 China  4K,https://www.youtube.com/watch?v=S8xy78YPPIA
瀑布古镇、土家第一寨、红石林这才是真正的湘西秘境芙蓉镇惹巴拉红石林茶侗古镇里耶古镇感受湖南湘西的神秘魅力4K,https://www.youtube.com/watch?v=YwloweQpoWc
你绝对不敢相信为了抵御盗匪而建的福建客家土楼永定土楼王与土楼王子竟然如此震撼。4K,https://www.youtube.com/watch?v=mOpLyiv5-y0
福建最美古城千年古城长汀客家首府中国最美小山城。4K China,https://www.youtube.com/watch?v=2JctWfby81c
漫步乌镇  1300年历史的江南水乡  中国最美古镇  4K HDR,https://www.youtube.com/watch?v=8hqneCOITnQ
中國城市街景01,#genre#
福州最繁华的商业街 - 东街口逛街可以上天入地CHINA中國漫步 4K,https://www.youtube.com/watch?v=QYanbQ6Z3vc
人气爆棚的福州光影烟火秀 震撼惊艳2023年 CHINA 4K,https://www.youtube.com/watch?v=6He5A5dCY7o
人气爆棚的福州光影烟火秀 震撼惊艳2023年 CHINA 4K,https://www.youtube.com/watch?v=6He5A5dCY7o
福州最繁华的商业街 - 东街口逛街可以上天入地CHINA中國漫步 4K,https://www.youtube.com/watch?v=QYanbQ6Z3vc
夜市裡的煙火氣夜色經濟美食街福建長樂十洋小鎮美食街。 2023年 CHINA 4K,https://www.youtube.com/watch?v=HBg6hvKZkr8
中国福州闽江之心灯光秀绚丽绽放夜幕 FuzhouChina (4K),https://www.youtube.com/watch?v=gqssU5NTm7c
2023年夜游福州烟台山商业漫步街 中国 4K,https://www.youtube.com/watch?v=d0oeaGtfcbI
全球十大最美步行道穿越城市的森林长廊令人惊艳的步道。4K  CHINA 2023年,https://www.youtube.com/watch?v=URNjb9Fr_dQ
漫步福建厦门最美山海健康步道、沙坡尾、曾厝垵CHINA 4K,https://www.youtube.com/watch?v=xteyKk9uQYY
2024年除夕夜漫步中国春晚分会场长沙北辰三角洲好燃4K CHINA,https://www.youtube.com/watch?v=itXvjHZELLw
春节感受中国最大不夜城的人潮汹涌大年初一漫步中国网红城市---湖南长沙CHINA 4K,https://www.youtube.com/watch?v=R-LgPFTAstU
长沙网红不夜城春节太平街、文和友人山人海被游客挤爆了。处处人头攒动霓虹闪烁。CHINA 4K,https://www.youtube.com/watch?v=ZPNWb8-sKIA
上海最奇葩的建筑外观设计奇特上面种了1000棵树由400台阶打造的空中魔幻花园4K,https://www.youtube.com/watch?v=8FVHiymseeU
黄浦江畔华灯初上璀璨辉映城市之美。夜中漫步中 国上海外滩和南京步行街 4K,https://www.youtube.com/watch?v=mAgIZkQx1kg
漫步中国苏州一座能让你在古韵中感受现代繁华的奇妙城市。 4K China,https://www.youtube.com/watch?v=bZhmWIHFEaw
网红不夜城长沙街头人潮汹涌热闹非凡人多到爆棚。太平街、文和友、坡子街、黄兴路步行街。4k,https://www.youtube.com/watch?v=b5fb9Y5y0oQ
海上丝绸之路的起点充满烟火气和神明的城市拥有上千座庙宇的世界文化遗产城市泉州4K china,https://www.youtube.com/watch?v=kw6haKjxU6Y
福建泉州的非遗活动现场人潮涌动热闹景象让人目不暇接4K China 2025,https://www.youtube.com/watch?v=2UuOFvy7t6M
漫步福州热闹街区三坊七巷与上下杭人流如织4K  China 2025,https://www.youtube.com/watch?v=AKbmgTt1a10
夜晚漫步长沙街头这是一座充满烟火气的城市一条街全是美食太热闹了4K  China,https://www.youtube.com/watch?v=a-JflGsGV34
福州胪雷游神华光世子风彩依旧2025年大型追仙现场非遗传承下的现场太震撼了4K china,https://www.youtube.com/watch?v=cdunRv0222E
中國古建築01,#genre#
【福建古村落】800年历史的廈地古村被水田環繞深藏山谷之中宛如花源,https://www.youtube.com/watch?v=qsn5ZKd47tg
三明尤溪桂峰古村福建版婺源保存完整百年古村落 CHINA 4K,https://www.youtube.com/watch?v=0an3xhP7k8o
福州旗山万佛寺 千年古刹東南第一。福州五大禅寺之一  china 4k,https://www.youtube.com/watch?v=zjWigkQOzv8
福建文化遗产的福州闽都民俗园看闽都千年风俗文化  中國CHINA 4K,https://www.youtube.com/watch?v=07GIW5I0FXI
福建版小故宫闽越水镇。中國 2023年 4K,https://www.youtube.com/watch?v=ZdhldOGnwkE
福建千年古寺-林阳寺 福州五大禅寺之一 china 4k,https://www.youtube.com/watch?v=XRFspbqUyxg
福建古田县传统古村落---前洋村白溪村五朝齐列世外古村 2023年4K,https://www.youtube.com/watch?v=3gFMWmU1hGU
柿子环绕的四坪村---福建屏南绝美古村落 china中國 4K,https://www.youtube.com/watch?v=FNaC7CNCIIQ
千年古镇古田杉洋镇 秀水一条银带绕奇峰四面玉屏环 CHINA 2023年4K,https://www.youtube.com/watch?v=DzsN6nTgVug
柿子挂满枝头的村子屏南墘头古村  China 4K 2023年,https://www.youtube.com/watch?v=_OXA-ylMabs
江西上饶望仙谷 悬崖边上的房屋现实版的仙侠世界 4K  China,https://www.youtube.com/watch?v=mq65hpNhxeM
江西婺源李坑村美如画卷、小桥流水的徽派建筑古村落。4K  China 2023年,https://www.youtube.com/watch?v=ZdnIsV_sm78
江西婺源篁岭崖上古村赏晒秋中国最美乡村篁岭晒秋仙境中的烟火气 CHINA 4K 2023年,https://www.youtube.com/watch?v=IY3ojLdsuE8
中国唯一一座世界遗产城市南方佛国 鲤城泉州蟳埔女簪花围行走的花园CHINA   2023年 4K,https://www.youtube.com/watch?v=DEuSZd6al6Q
屏南龙潭村、漈下村。一生痴绝处 无梦到江南漫步福建美丽乡村 4K 中国 2023年,https://www.youtube.com/watch?v=aWoF8DDnwGs
连江版清明上河图福建连江魁龙坊 4K,https://www.youtube.com/watch?v=fjXwYY8qk3E
望仙谷迷人的夜景。悬崖上的仙侠世界。望山望水不如望仙 CHINA 4K,https://www.youtube.com/watch?v=UWiOA9GUh-g
梅须逊雪三分白雪却输梅一段香漫步中国李梅之乡永泰葛岭青梅花盛开宛如世外桃源 4K CHINA 2024年,https://www.youtube.com/watch?v=kRfcG3_DqKA
遍布明清古建筑鹤形路世上绝无仅有 福州保留千年古居的历史文化名镇嵩口古镇 4K  CHINA2024年,https://www.youtube.com/watch?v=Ate4FpAnynU
福建省世界地质遗产土楼 福建漳州云水谣古镇 漫游客家土楼群 4K  CHINA,https://www.youtube.com/watch?v=gOjgIc8bd5k
千年古刹林阳寺 梅花凌寒绽枝头。福州最美的千年古刹藏有一片古梅园美到窒息福州林阳禅寺梅花绽放4K  China,https://www.youtube.com/watch?v=KFaPG7jWFGk
闽东海畔最美古村落依山傍海与马祖列岛隔海相望。福建连江古石村 4K China,https://www.youtube.com/watch?v=gLbs30bCrT4
福州林阳寺颜值巅峰千年古刹梅花绽放 赏梅胜地4K  China,https://www.youtube.com/watch?v=XidEXKcsKV0
武夷山下梅古民居百年古村古韵十足景色不输江南水乡。4K,https://www.youtube.com/watch?v=kgDl77dSccU
中国福建一处古建筑号称土楼王规模巨大造型奇特。鼎盛时期住户超千人 4K  CHINA,https://www.youtube.com/watch?v=vzZbg9C3aRQ
中国湖南茶峒镇一脚踏三省、三省闻鸡鸣漫步沈从文笔下的中国湘西边城。CHINA 4K,https://www.youtube.com/watch?v=Lczg7NuwumA
福建第一古镇邵武和平古镇。漫步福建历史最悠久面积最大的千年古镇。4K CHINA,https://www.youtube.com/watch?v=4AYRoyyHpkM
中国福建五夫镇武夷山脚下古韵清幽的历史文化古镇-朱子故里白莲之乡。4K,https://www.youtube.com/watch?v=epEGYneP1Gw
中国福建石竹山人间仙境梦里乾坤。中华梦文化的传承地众多游客来此祈福 CHINA 4K,https://www.youtube.com/watch?v=UV4LdY3eO1U
古镇风情绕古道霍童传说韵历史。漫步中国福建小乌镇---霍童古镇 4K CHINA,https://www.youtube.com/watch?v=pPhqE9_PjEo
凤凰古城临湘江水清山绿画中藏。漫步中国神秘湘西湖南凤凰古城。 4K,https://www.youtube.com/watch?v=5MzYN0DuKGE
中国绝美古村葛仙村神仙居住的村庄现实版的千与千寻,https://www.youtube.com/watch?v=ewJT42CxLRM
湖南张家界有个世界上最牛的吊脚楼上千年的土司王城 CHINA 4K,https://www.youtube.com/watch?v=x6Is1RkTKZM
芙蓉镇神秘湘西竟然有一座挂在瀑布上的千年古镇夜景美到让你窒息 4K,https://www.youtube.com/watch?v=5mx4y1H4_QQ
长沙岳麓山漫步中国千年学府---岳麓书院、爱晚亭  4K,https://www.youtube.com/watch?v=xG3m4qzHzyM
唯有牡丹真国色花开时节动京城。中国种花最多的寺庙号称南方丛林第一的福州雪峰寺的牡丹花开了,https://www.youtube.com/watch?v=t5w2oR7aa5w
漫步连江最大的古村落唐风古民居三落厝。房中有溪溪中有房 4K,https://www.youtube.com/watch?v=2oatbtJt4M4
漫步中国福州三坊七巷古老坊巷承载千年历史半部中国近代史。4K  FUZHOU CHINA,https://www.youtube.com/watch?v=oBh8O8yZKGw
三百多座传统建筑藏在闹市区漫步探秘福建永泰的永阳古城 4K,https://www.youtube.com/watch?v=fmdAnO2eqgU
隐藏在中国福建土楼的中的客家古村落塔下村。,https://www.youtube.com/watch?v=MFnw2y-c8Tw
漫步东方威尼斯中国第一水乡周庄古镇中国最江南  CHINA  4K,https://www.youtube.com/watch?v=XuEf4zdg8mE
漫步平江路半座姑苏城在中国江苏最古老的一条街感受江南水域特色  4K,https://www.youtube.com/watch?v=CqITSScx0SI
隐藏在上海的江南水乡风景绝美千年古镇朱家角道不尽的烟雨江南 4K,https://www.youtube.com/watch?v=RcyE92oLReI
一朝入姑苏满眼是江南。小桥流水人家的苏州同里古镇中国江南 六大古镇之一 4K,https://www.youtube.com/watch?v=U4O0NZkqaEU
雨中夜游西塘古镇。烟雨入江南山水如墨染。这是你心目中的烟雨江南吗,https://www.youtube.com/watch?v=SURZpzGb40Y
上海豫园藏隐于市的大唐盛世探寻江南古典园林之美  4K,https://www.youtube.com/watch?v=3RWakKNTAjQ
不到南浔怎知江南漫步在江南水乡看霓虹夜景感受南浔古镇的绝美。4K,https://www.youtube.com/watch?v=RD1qbxqntp0
【中国浙江】乌镇水乡古镇古桥流水间。画舫轻摇悠然过江南风情绵绵情漫步其中时光仿佛停滞每一处都是一幅古色古香的画卷。4K,https://www.youtube.com/watch?v=QZJXMfN7UPQ
走进苏州拙政园邂逅东方美学感受中式古典园林之美细赏亭台楼阁、假山流水间的绝美风情。,https://www.youtube.com/watch?v=M4SuMs6CFYU
姑苏存胜景狮子美名扬。怪石嶙峋立亭台错落藏。漫步中国苏州四大园林之一的狮子林园林艺术的巅峰之作。4K,https://www.youtube.com/watch?v=0nyBT6_YEa8
漫步中国福建降龙村一个被遗忘的世外桃源。Strolling through Jianglong Village in Fujian Chinaa forgotten paradise 4K,https://www.youtube.com/watch?v=ZmaNH-JwIWI
漫步中国福建最早建县、历史上的第一郡、第一州、第一府的建瓯探寻千年建州理学名城。4K  China,https://www.youtube.com/watch?v=lImZAG3Mf1o
漫步苏州四大园林、江南古典园林拙政园、留园、狮子林、沧浪亭 4K,https://www.youtube.com/watch?v=MoKQBTaSyyw
姑苏城外寒山寺夜半钟声到客船。漫步苏州千年古刹。4K CHINA,https://www.youtube.com/watch?v=SaLKRBbLejE
漫步福建古老的山城有着千年客家文化的泰宁古城。4K China,https://www.youtube.com/watch?v=TpkI63jNqxs
中国藏在深山的神奇古镇4000人拥有9种方言130余姓氏属实罕见。地处三省交界的甘八都,https://www.youtube.com/watch?v=l01PTkSSx-U
漫步在浙江绍兴书圣古镇的老街小巷感受王羲之笔下的江南。一半水乡人家一半烟火气。4K  China,https://www.youtube.com/watch?v=zw9FZSTCq0E
福建深山中的寨堡为防土匪而建的防御性庄寨永泰竹头寨china 4K,https://www.youtube.com/watch?v=2MA6f5DIYMg
探访1800年历史的呈坎古镇中国最为神秘的八卦村外人踏入其中常常迷失方向相传到此游玩一次便能一生顺遂无坎。4K,https://www.youtube.com/watch?v=Ou4AcSYZ8ZI
建在悬崖峭壁之上的山西悬空寺仅用十几根木棍支撑全球罕见探秘《黑神话悟空》取景地 4K,https://www.youtube.com/watch?v=mfa5EvAItzI
惊这里竟藏着这么牛的票号文化藏着多少财富密码探秘往昔中国商业中心山西平遥古城 4K china,https://www.youtube.com/watch?v=8isd4ROynSw
中国山西1600 多年的云冈石窟善化寺、华严寺。《黑神话悟空》灵感源地惊世骇俗、震撼人心4K  China,https://www.youtube.com/watch?v=KIWUdVHPQ7w
跟着《黑神话悟空》感受中式美学山西双林寺、觉山寺、镇国寺、佛光寺 4K chian,https://www.youtube.com/watch?v=rDIanz79ckU
山东济南灵岩寺墓塔林与四门塔是什么魅力吸引 《黑神话悟空》 的目光4K  China,https://www.youtube.com/watch?v=E517eC3hzyI
中国悬崖奇景悬崖上的寺庙悬浮千年的佛国世界震撼心灵 4K china,https://www.youtube.com/watch?v=RlJqGn1zcRE
贵州深山悬崖之上的神秘房子四周都是悬崖绝壁近百岁老人守护十余载4K china,https://www.youtube.com/watch?v=ml3ddketbdQ
安徽宏村那白墙黛瓦、水韵悠然之地难道不是令人心驰神往的人间仙境吗4K china,https://www.youtube.com/watch?v=iTa1pZEPxkw
漫步山西小西天与铁佛寺古建奇彩雕琢时光之美谁能不心动4K China,https://www.youtube.com/watch?v=jxXG4gyZDY0
一生痴绝处梦落西递间 漫步皖南古村西递的神秘韵味。4K  China,https://www.youtube.com/watch?v=_Pl9KVKa9M8
贵州深山之中的神秘村庄中国唯一可以合法持枪的部落岜沙苗寨这里保持着原始的生活方式 4K China,https://www.youtube.com/watch?v=PXKUHWrakRE
神秘湘西之中国最美古镇湖南凤凰古城沱江与吊脚楼的水乡美景 4K  China,https://www.youtube.com/watch?v=vdFIRDXq9EM
这座王家大院屹立百年见证晋商的辉煌山西这座古老宅院的震撼之美4K China,https://www.youtube.com/watch?v=ohyJR4Mi5KM
世界最大的苗寨西江千户苗寨。走进现实版的千与千寻中国最美苗族的自然风光4K china,https://www.youtube.com/watch?v=lXY6NAAHLlU
福建霞浦深山秘境中的畲族风情三百年历史的半月里畬族古村庄。4K  China,https://www.youtube.com/watch?v=8U0Zw4mRrGc
湘西神秘的芙蓉古镇悬于瀑布之上的千年古镇三面环水瀑布穿行其中。4K China,https://www.youtube.com/watch?v=agOC5-5-izQ
福建大山深处的古村落周宁楼坪村与常源村的山水秘境 4K  China,https://www.youtube.com/watch?v=G3d-ulv8Cpc
福建桂峰古村南方的婺源晒秋屋后房前凉木架各家各户晒金秋4K  Guifeng Ancient Village Fujian China,https://www.youtube.com/watch?v=D1maM9txEy0
隐藏在福建山间被柿子簇拥的绝美古村落屏南四坪村柿子红了美如画卷 China 4K,https://www.youtube.com/watch?v=Fm3gk0ooFMk
东方内陆的水镇奇迹为何能与威尼斯媲美漫步中国四大古镇之一镇远古镇4K China,https://www.youtube.com/watch?v=4LD7nAGra88
福建深山之中隐匿着一座悬崖村其地势之险要看着心惊胆战峭壁上的陈峭村。4K  China,https://www.youtube.com/watch?v=TPe1U5qAYVc
海上丝绸之路的起点充满烟火气和神明的城市拥有上千座庙宇的世界文化遗产城市泉州4K china,https://www.youtube.com/watch?v=kw6haKjxU6Y
这是中国的导弹发射井还是中国奇特的建筑南靖土楼和云水谣  4K China,https://www.youtube.com/watch?v=CJMN36BlWfI
福建屏南绝美古村的柿子红了美得不像话 4K  China,https://www.youtube.com/watch?v=Ym4X6rdeA5o
藏在贵州大山深处的山寨中国最大的侗寨肇兴侗寨 4K 2025,https://www.youtube.com/watch?v=Zh4HgcrilX4
漫步福州热闹街区三坊七巷与上下杭人流如织4K  China 2025,https://www.youtube.com/watch?v=AKbmgTt1a10
湖南这个边城一脚跨三省究竟藏着什么神秘魅力为何让沈从文情有独钟漫步湘西茶侗古镇与里耶古镇。4K  China 2025,https://www.youtube.com/watch?v=SgU6hPBON_g
瀑布古镇、土家第一寨、红石林这才是真正的湘西秘境芙蓉镇惹巴拉红石林茶侗古镇里耶古镇感受湖南湘西的神秘魅力4K,https://www.youtube.com/watch?v=YwloweQpoWc
漫步在承载千年客家文化的培田古村落大夫第气势恢宏九厅十八井布局暗藏乾坤。4K China,https://www.youtube.com/watch?v=Q3XhwjYP71I
